PK_LOCALITY;address_number;customer_address_1;customer_address_2;customer_address_3;customer_address_4;zip_code;city;state;country;region_code;region_name;division;division_name
a42ecb04478a8f2c26d11e4d04ecf0153353dd16bd75fdbd779279b7d2454878;10007536;"";"";"";"";"";"";"";"";5;International;1;International
976f8473829c4ab09b24c612cab41df6229e4acc0af1c7d1655d34b016428ac4;10020393;2649 East Mulberry Street;\"\";\"\";\"\";80524;Fort Collins;CO;US;1;Western;2;Domestic
d42a53e32910aeaf14a7b2d800507505eb93e6e0142e151884f5e3e96f447eeb;10018363;EDIF N 4141;Apdo Postal 642 Zona 9-A;\"\";\"\";\"\";Panama Rep De Panama;"";IR;5;International;1;International
03ccb3bfb064afc4834d211a5f6ea30f506b72f5cd87704afcc405c6261354c4;10020491;"";"";"";"";"";"";"";"";5;International;1;International
a36075a5b7a07d1b90176d94aa43d5d23236496f7c30e8d0b29e2b1a7b96e9a9;10011979;Rua Eng Ferreira Dia 241-243;\"\";\"\";\"\";\"\";4100 Porto;"";UK;5;International;1;International
b4eec331773b9a905a3c14e8b88e22100c1684fa04dd7f960d05d255f83fde3e;10014540;Avda Bdo O'Higgins;\"\";\"\";\"\";\"\";1980 Santiago;"";UK;5;International;1;International
6c5478f0393e3e0e45ecc9fbcdaee08e1cfe59d9b7d20b9eb86d91f5ee233c30;10021380;"";"";"";"";"";"";"";"";5;International;1;International
ba1b49eab589b80e6578151db035328ad0bb7dfe00975b5b9ff3aac0d06b61ea;10025769;850 Commerce Street;\"\";\"\";\"\";96002;Redding;CA;US;1;Western;2;Domestic
7f2823b0d2e7649befc225d1e2296b3a1f4ede7f44d766c7d86cee9716f05a31;10021184;14312 Stenbock Way NE #F;\"\";\"\";\"\";97002;Aurora;OR;US;1;Western;2;Domestic
15e3bf5c9f5ec1ba8e5bf048db0e97c8dace93f8406c83d04de27c86c3cc0399;10019617;2445 FM 2920;\"\";\"\";\"\";77388;Spring;TX;US;2;Southern;2;Domestic
735e48d73b6a13f8a393c3dd2c2dab3606ddeb57d2c9a3a10e277768904a1c89;10009676;167 East Kalamazoo Avenue;\"\";\"\";\"\";49007;Kalamazoo;MI;US;4;Central;2;Domestic
ce7cc7babf6de03ffee36ecddca78b0fbb2e1539502c17845415d6049bad6e23;10017054;7640 North Telegraph;\"\";\"\";\"\";O;Newport;MI;US;4;Central;2;Domestic
074ed82a495a4ee81d15dbd4cd5067098d03b1fa2a31366f9cb3bdcad30eb0f1;10012761;Av 6A Norte 25 N 43;\"\";\"\";\"\";\"\";Cali;"";UK;5;International;1;International
28102162b9398b12456646c101304d1652456407db90e37b4a8fa96e2408c618;10022434;PO Box 958;\"\";\"\";\"\";92670;Placentia;CA;US;1;Western;2;Domestic
b80c79c462ca23b96d2b4b801f29f2b2600457a7fa159500e97982a9c83f94c4;10012715;44 Tunkhannock Avenue;\"\";\"\";\"\";18643;Exeter;PA;US;3;Northeast;2;Domestic
babfe5e6c9ff74425fdd1d97cc39a37d3691b0c557d1ac6dfcb63cb64f0fa5a5;10001786;"";"";"";"";"";"";"";"";5;International;1;International
69b6f2e6b4d0fc196e9f1edce588699941a461f16278d065016ea07916b5b8d0;10023715;Central Division;PO BOX 600;\"\";\"\";46168-0600;Plainfield;IN;US;4;Central;2;Domestic
c85e5e94602a3b65621a2f964b6c2e559a2c8bd1660ce6cbc9945ba211f97aa5;10010974;13296 County Highway 00;\"\";\"\";\"\";54729;Chippewa Falls;WI;US;4;Central;2;Domestic
01cf656e90156b752734131c0b83677a6f7346ccb0a1770cfadf182179557c78;10013870;"";"";"";"";"";"";"";"";5;International;1;International
ae61ae5127db1fbc815e370d72653603fac2ffb831bb37b46430a027a7c52dd0;10025242;Parts Division;140-2 Kye-Dong;Chongro-Ku;\"\";110-793;Seoul;"";AU;5;International;1;International
b3c0a46e3f2168e2ea6c8e35734499b820e890f1c1b173b2e9c0719941f8bf08;10017072;4200 S Morgan Street;\"\";\"\";\"\";60609;Chicago;IL;US;4;Central;2;Domestic
1074cb534b31652ca2ff40da4428693d32a17e46c162fa0f0c7b52853f2e7642;10025298;1111 Finch Avenue West;Unit #22;\"\";\"\";M3J 2E5;Toronto;ON;CA;0;Canada;1;International
5d5a0673a73b5846917edd86f8616feaae843f9eb426f5380d2ac725b5027413;10009642;812 Draper Avenue;\"\";\"\";\"\";60432;Joliet;IL;US;4;Central;2;Domestic
a4ef3efa6150d467ffd3637410322aba6c6ebc86e9f6852ed489fdbde45ccab1;10025241;RU-3 Hamamatsu Nishi;PO Box 1;\"\";\"\";432-8611;Hamamatsu City;"";AU;5;International;1;International
71035c1340beceb47d46bcf8be8e8b3254c3f536110120d1c20ea695e6dc5a90;10000460;709 Rivergate Parkway;\"\";\"\";\"\";37072;Goodlettsville;TN;US;2;Southern;2;Domestic
d378c87adcca9bdfcd3d49cd5e3c18f18f0b25b5e437d974e8522ebef8d2228e;10025032;c/o Rampar International Trade Corp.;6260 Place Northcrest Suite 305;\"\";\"\";H3S 2T4;Montreal;QU;CA;0;Canada;1;International
10024b6775b8322c5ddcf11fe03057bdce8c9c3a3ec358394528639bd771af0f;10007121;5711 West 36th Street;\"\";\"\";\"\";55416;St Louis Park;MN;US;4;Central;2;Domestic
8aaa56ecece7acfca04d39713e2f35f3f5e7defc62b0ae020b85cfca8ec47eaa;10020914;PO Box 547;\"\";\"\";\"\";71225-0547;Calhoun;LA;US;2;Southern;2;Domestic
3c0f3166324066e4d3f832a9c4f3112d3336a2e24b6e981fd20ce735ae8c6fc5;10021668;13208 East 40 Highway;\"\";\"\";\"\";64055;Independence;MO;US;4;Central;2;Domestic
2b66563db25e3248130e6452a0ed81e677422894f98fa15a85ac0767ac5ef53c;10009606;PO Box 105;\"\";\"\";\"\";3136;Kilsyth;"";UK;5;International;1;International
d0796e241cec2c377b4997fddde5bc41cab16010c6ee681319dcbab8cd56c40b;10002140;"";"";"";"";"";"";"";"";5;International;1;International
ab7e2fa3bed9475d6b9bdb6a053f87c1f7d3fa8da8ca6c03e038cc5604870e22;10019682;PO Box 409;\"\";\"\";\"\";57039;Lennox;SD;US;4;Central;2;Domestic
2334bbb3b2fd944d388dbe8c360bd649f4b2799de8314e900db6b0732ce92ee1;10026334;"";"";"";"";"";"";"";"";5;International;1;International
16291465d7add0e6a3108115b3ee219d3f4b9ecaf7b7a7a7b5f8ec883587080d;10026062;2301 Central Parkway;\"\";\"\";\"\";77092;Houston;TX;US;2;Southern;2;Domestic
8b74d1386bee28cc63b543234c26232f1dcb0d25a83849d06c5c2e0329780a05;10021111;"";"";"";"";"";"";"";"";5;International;1;International
4249ba493a71189dffd63998ea1be4aebce430bdcd91a69bfd34eb77a6df3b7d;10014533;Chicago PDC #22;Attention  Accounts Payable;PO Box 2060;\"\";60507-2060;Aurora;IL;US;4;Central;2;Domestic
223151b58fec4457b9375794d764aa926d2e9b44e34671ef6707a80fb5b4bc0f;10025246;515 Oak Point Highway;\"\";\"\";\"\";R2R 1V2;Winnepeg;MB;CA;0;Canada;1;International
d63a8b9d090440a9c999cdefe63fee7d86915e4e328456e54249fbc4f48e2878;10004602;"";"";"";"";"";"";"";"";5;International;1;International
d58a8b15e38f5632a2e12680119b34c51dc0c63a8086b12d7f6ac8a2b787ca74;10025086;"";"";"";"";"";"";"";"";5;International;1;International
fe4fe6e246df53cc8fd2c6a098b3910af43963f807e49b633a5e905a61cd076a;10021179;316 Millar Avenue;\"\";\"\";\"\";92020;El Cajon;CA;US;1;Western;2;Domestic
051c13eb27b7fffbe980ce595c21234ccc7a5f468b4c51d5121bf2ab15f1eea6;10020306;"";"";"";"";"";"";"";"";5;International;1;International
414ce0793bb955b8062479911e7d47c01f3a1433490faa47406cfdb03a66a606;10012369;"";"";"";"";"";"";"";"";5;International;1;International
59e9d856880bdfd357ad091f153cc38b818af7d64bd18738f227d49ed9524fba;10022423;12110 Best Place;\"\";\"\";\"\";45241;Cincinnati;OH;US;4;Central;2;Domestic
454c62844dac7f0e8276be7bfbe7e28db2cd0a0bfe3cc93029e07b1da2fb6992;10012305;"";"";"";"";"";"";"";"";5;International;1;International
6e6c4c85b64a773970cfecf0c50784c6282203959a07c4545df794116ce4238b;10026521;97 Banawe Street;\"\";\"\";\"\";1114;Quezon City;"";IR;5;International;1;International
9ceab8951d87b9d13fcd905ded89739dfae83e98644884d3bfd47b0568d33216;10021305;"";"";"";"";"";"";"";"";5;International;1;International
5f04eab13220b6e5edbaec7c55ecefacc17d93b8bf9084b2aacdfbfc7570dcf2;10012927;"";"";"";"";"";"";"";"";5;International;1;International
52db130bf7b1e6144bfe7189efb4918a1796268c105212ed9bdc8b3df735266a;10021472;9475 192 Street;\"\";\"\";\"\";V3T 4W2;Surrey;BC;CA;0;Canada;1;International
d2b48f2d52a2ca988df07193b083f5a6e48993c7de643a5d116bd72bfdf1fdfd;10021175;PO Box 5418;\"\";\"\";\"\";37602-5418;Johnson City;TN;US;2;Southern;2;Domestic
8fce09fd1a629ce8a3d945e929a7cc51be8c72c39198c0cbfb7f05feb2f649d1;10022240;1665 Shawson Drive;\"\";\"\";\"\";L4W 1T7;Mississauga;ON;CA;0;Canada;1;International
ccca67aff3eb66eaf7535329e2930075f0f19ba39ea459944753a1cc43ae578f;10027050;3204 W Mill Road;\"\";\"\";\"\";53209;Milwaukie;WI;US;4;Central;2;Domestic
bfcb174fa0b799f450732ae266b163a34001d4248ebde9db273c5a1ff58b5db5;10015267;5750 Ringe;\"\";\"\";\"\";\"\";Sollinge Molle;"";UK;5;International;1;International
374347e70fa02b63cf95af0237d87d6dd54cefaa8704710c9b4902320f315ac9;10015495;Attention:  Accounts Payable;686 South Adams;\"\";\"\";66105;Kansas City;KS;US;4;Central;2;Domestic
38bc354ccdb1580dd59fc8990c9dd984ab00c59df37289a84665f22011f5218b;10025264;3545 South Richey Boulevard;\"\";\"\";\"\";85713;Tuscon;AZ;US;1;Western;2;Domestic
243cb1313dc1fa1144c2946ffcecde4966df35704e002cfba028f5682cf12582;10022166;"";"";"";"";"";"";"";"";5;International;1;International
474b3ed2c22340c466d51bb29fc0b3ae00da51f1ec755691b37353798d74f54e;10022732;PO Box 900;\"\";\"\";\"\";33851;Lake Hamilton;FL;US;2;Southern;2;Domestic
13b2a88b2347522adcab55f17917f9ec550293085292457a403156ca5c9273cc;10021204;480 Gordon Baker Road;\"\";\"\";\"\";M2H 3B4;Toronto;ON;CA;0;Canada;1;International
7d8b795d4b4c1c6ca4a091db4aa4e58a7814041231e00611bb67d1468c7c18ee;10024477;Modulo 2 Manzana 27;Parque Industrial;\"\";\"\";\"\";Santa Cruz;"";UK;5;International;1;International
ad93815521c4b26ea050e7f48db7745457091e255ea8fe1e2b54f2a4217e2c60;10022730;21533 Mound Road;\"\";\"\";\"\";48091-2991;Warren;MI;US;4;Central;2;Domestic
00fa6bee2b63749e988ebf4f5bc767afc50b0ee138c533fbcde943726661a5c8;10024924;"";"";"";"";"";"";"";"";5;International;1;International
478db41d9e834c275676b089e46d855d428236a25d17a2dc7f8f1b66cd98c759;10015793;3248 Auburn Boulevard;\"\";\"\";\"\";95821;Sacramento;CA;US;1;Western;2;Domestic
698405a396c7e0e99db0990fde122e6778288a8bcdd261110232688f32f8e0a5;10016542;Greenville PDC #23;52 Bruce Road;\"\";\"\";29605;Greenville;SC;US;2;Southern;2;Domestic
b973c2fcba56260a18a32a0379fd4617152963f626bebf97e5ab03a35f75b9ae;10010698;17010 S Main Street;PO Box 88;\"\";\"\";90248;Gardena;CA;US;1;Western;2;Domestic
6fa4128a4136f2f06be8148009a8fe91b735277bab5d133240d0e58d7ab485a7;10022431;845 Third Street;\"\";\"\";\"\";24179;Vinton;VA;US;3;Northeast;2;Domestic
6b8ce3ea71ef1ebc34ac4cdb976c869160bad4009aaa34a0a64025bf3c840e63;10024034;16215 118th Avenue;\"\";\"\";\"\";T5V 1C7;Edmonton;AB;CA;0;Canada;1;International
2d6055a08dfe0abf7c56e22adaf208e8cd7a68c2b6c63c2ce1f9f78cbd0ed5a7;10011821;"";"";"";"";"";"";"";"";5;International;1;International
a8a5c3aaa41c0d17d12def499d0c475cd73a602ab0b00ca9424a1c6a3137457c;10002149;"";"";"";"";"";"";"";"";5;International;1;International
811c205a06134a79063d8ffaf95ed7ea3b56f636beb67428b87a5d82f5c8c01b;10011842;"";"";"";"";"";"";"";"";5;International;1;International
b4643611f29ffb65d92dab59569816abde2ea00ffcecc96fd4dfe1ba1776e50e;10015275;1601 East 29th Street;\"\";\"\";\"\";54449;Marshfield;WI;US;4;Central;2;Domestic
3ecc46965eb7bc12aca44d121cbae58763a4cdbead7ab6eb1d419f16b810d403;10000488;"";"";"";"";"";"";"";"";5;International;1;International
1afc248186dbba5d2297026b12681d25f86ab97a24b76033de632f8c4ab1086e;10013039;"";"";"";"";"";"";"";"";5;International;1;International
511c5ec28e50da5e8c4436f2e310974348fd10de6a0131e6cbd4b9e1f9e5a6de;10023760;60 Lafayette Road;\"\";\"\";\"\";3862;North Hampton;NH;US;3;Northeast;2;Domestic
9610ecab24533b5bb08f40d6cca822130e2dac9d542503c7ccbdd7f915b71a56;10010914;Attention  Accounts Payable Department;PO Box 12990;\"\";\"\";66282-2990;Overland Park;KS;US;4;Central;2;Domestic
040c7dd3ba0c233eeee71808ef8acaad980581bbe59701850bafac3ef07ada0e;10016588;6025 Corridor Parkway;\"\";\"\";\"\";78154-3214;Schertz;TX;US;2;Southern;2;Domestic
f3c57a9d3b251dcc000aee77df87f1a5f7111cb2c8e940cab730301fecdc0ef6;10020390;16241 South Us 27;\"\";\"\";\"\";48906;Lansing;MI;US;4;Central;2;Domestic
295e8a6c4148535143bcb5f85a70006153ac6b51331a30297c6365737f10b7f1;10020962;7320 West Market Street;\"\";\"\";\"\";16137;Mercer;PA;US;3;Northeast;2;Domestic
cddf84e0f3c9f0b1739d81480dc7aebf83f2bcc12b0d65a7270cff2ca4dd0079;10022764;2610 NW 10th Street;\"\";\"\";\"\";34475;Ocala;FL;US;2;Southern;2;Domestic
06b07a1f31455d75fe462cf46c0441269994f2f9991f65a8f80bfe67d168c98b;10021415;100 Gasoline Alley  Suite A;\"\";\"\";\"\";46222;Indianopolis;IN;US;4;Central;2;Domestic
0ec90be534b5a202a0d72288ded8be72b9306afed2a9c7da633deae280820d32;10021239;"";"";"";"";"";"";"";"";5;International;1;International
0c89b3446bf7be60d49fccec64d0b9da8067e97fd116cc08f388fb69c7484ec0;10023509;513 West Waters Avenue;\"\";\"\";\"\";33604;Tampa;FL;US;2;Southern;2;Domestic
503eaf1476c8daac12dbd0e27a1a5de45bc2d20ba2ef31779c45c6c1c1d5dfff;10025063;Private Mail Bag 53;St Peters NSW 2044;\"\";\"\";\"\";\"\";"";UK;5;International;1;International
9fbb168ef1c69cd8194492795133ba61468c363b1194799e5d28a2a2b826a138;10026532;500 Highway 18 West;\"\";\"\";\"\";50438;Garner;IA;US;4;Central;2;Domestic
7b0e7a6bcf124bf717df1ca1e7546dd22a99287b1c90685d5e720826ff6176d9;10023785;Defense Const. Supply Center;PO Box 16791;\"\";\"\";43216;Columbus;OH;US;4;Central;2;Domestic
d48a5ed085fb8898e22ba90b6c018a6c92ff8c1a44c487beb0e41971d2c76572;10000458;PO Box 840;\"\";\"\";\"\";48606;Saginaw;MI;US;4;Central;2;Domestic
eb29d32f3b523b28210fcb662c699084e75a8660fafd4c4355a58e654b1d20a4;10005376;"";"";"";"";"";"";"";"";5;International;1;International
98fc48c775d79ab4ee23d9c422f8cb5a403a87ce5071becc33dae525259d80eb;10000453;\"\";\"\";\"\";\"\";\"\";\"\";"";UK;5;International;1;International
5d7c85b4a773ebf5d81a58d51823f342b6a20bdc3e2f95e52297188855922b8e;10021411;"";"";"";"";"";"";"";"";5;International;1;International
ebf75c7bc0e4f282c0a3c9c70d2d763f13c9351c07e7c5e8a22106180fa28f60;10022962;"";"";"";"";"";"";"";"";5;International;1;International
c3dc999af3cc4dcde2625418a0879732b8b30fa4846c731964ada722fc375d4c;10025049;13270 SE Pheasant Court;\"\";\"\";\"\";97222;Milwaukie;OR;US;1;Western;2;Domestic
418a01c050ce323322ff130630787eb2a3869642d00ce8f9eccfbf77b69fc241;10026861;2280 South State Street;\"\";\"\";\"\";84115;Salt Lake City;UT;US;1;Western;2;Domestic
b67fde58f2aaf11e4f0c371ab4fff093c526bf9b553a4f6683e54d6195dd1e78;10010935;877 1st Avenue NW;\"\";\"\";\"\";51250;Sioux Center;IA;US;4;Central;2;Domestic
bd49a0666e4292e8e026b433638944f3a4016d1cefb80eec423626b5cfcbbf45;10025304;\"\";\"\";\"\";\"\";\"\";\"\";"";UK;5;International;1;International
3566f1890eca00e8007f0b5e2a90f1c4ebe94f5ed416b8deb4ece83fa07d1327;10024550;PO Box 2017;\"\";\"\";\"\";54913;Appleton;WI;US;4;Central;2;Domestic
2bf006f783409be027a3f3ea71e207d5e01a24ea3ccdd8ce6505b26fc03528bb;10013079;"";"";"";"";"";"";"";"";5;International;1;International
4e2f4c12fc84b297c64f5ca4f3d4a3c169d9d34f4a8ac9d4bbac1489ab24d8ed;10023703;DUMEN SOK. No:3 D.9;GUMUSSUYU;Takism;\"\";80090;Istanbul;"";AU;5;International;1;International
2f6137e0f41faa8e7f9b5825a0f10c92aa0fc6362be5d35106964d8daa2d0fc5;10011499;"";"";"";"";"";"";"";"";5;International;1;International
d1dfcd654ad3d5f8d6c6cb2c9ca3b056d97186e8137a216b9e7fda3bd70346cf;10006848;1101A Potomac Avenue;\"\";\"\";\"\";22405;Fredericksburg;VA;US;3;Northeast;2;Domestic
ba33ba71365f03bdc229b8cdda92c36d8e0c5a3be22c2c8999f1bc0dbd9f2182;10010906;5702 Industry Lane Unit B1 & 2;\"\";\"\";\"\";21704;Frederick;MD;US;3;Northeast;2;Domestic
20df5fb76852ab2b8718cc8a5cab03ee5300066a7426fd7c70f4c03738427639;10025038;PO Box 568;\"\";\"\";\"\";17055;Mechanicsburg;PA;US;3;Northeast;2;Domestic
44433012c6936c8e91770f5ae67b7c103784c04b22b55fe7910d775c078f2348;10026291;1880 N Westwood;\"\";\"\";\"\";63901;Poplar Bluff;MO;US;4;Central;2;Domestic
404fed754dc86bd0d8817ba6d8e1302afa6070ffac4474cae0b5e4e5c6c1988b;10021139;PO Box 3382;Attention  Accounts Payable;\"\";\"\";48151;Livonia;MI;US;4;Central;2;Domestic
543831e023f5dde9eb42f0b6645a4fa83c0c0d7f3e0961527f3ae581b34372b3;10011345;"";"";"";"";"";"";"";"";5;International;1;International
8d95a74cd84fa445f420350a0fa97433a233338194dd8c5c184991b446323daf;10013312;"";"";"";"";"";"";"";"";5;International;1;International
f881e692f9f81843c7b00a7a182f9a234287afaee6cbfeb54214e31bdc95d6d7;10002128;"";"";"";"";"";"";"";"";5;International;1;International
28dc8ab059a3ccd428efb722fe91bebf22e7dc4cda97f1144555665888e599c6;10026560;Central Accounting Service;PO Box 6005;\"\";\"\";48121;Dearborn;MI;US;4;Central;2;Domestic
0f93aa5d194040fc898b9d0aae3ec90db0d6034d0b9b78406df9cdb411d682b3;10018603;PO Box 12932;\"\";\"\";\"\";\"\";Dubai;"";UK;5;International;1;International
5ab646b1dc9207cd726f2667c3205d801883e59cacd91e467755055befe6c351;10020192;3248 Auburn Boulevard;\"\";\"\";\"\";95821;Sacramento;CA;US;1;Western;2;Domestic
1322beece3c2b15a7e7b6ed554f822a2c6dc13babc62935c2965165294f3d39f;10005922;"";"";"";"";"";"";"";"";5;International;1;International
107a783f2c08d958775f20962ea56370b018cc6b1f182b2bcc9f0437c3ffa855;10022750;8300 Lane Drive;\"\";\"\";\"\";49098;Watervliet;MI;US;4;Central;2;Domestic
ff4b4d920916db3fdaa5f3f73427506c1c66ecffa014606a52035bb985f00730;10023759;106 B David Green Road;\"\";\"\";\"\";35244;Birmingham;AL;US;2;Southern;2;Domestic
8d4071b788a90cc926198e038e2765e7a1e7ef25adf5c5bef09220e4d8cdddf2;10009356;Global Motorsport Parts Inc;PO Box 1179;\"\";\"\";63702;Cape Girardeau;MO;US;4;Central;2;Domestic
9143af19dc5b7c5d241f5ce045270a977435f73bfb78333666cc0031d48eb1d9;10000466;3213 Orange Grove Avenue;\"\";\"\";\"\";95660;North Highlands;CA;US;1;Western;2;Domestic
f04feecc967227726d8dfb8ce00a973984e9c697cec1095a21185ecd08873913;10026365;"";"";"";"";"";"";"";"";5;International;1;International
965bc2301e6f93a6c0607b57fde75bedf857ecea7404c1c7ee6159756252b394;10011198;703 Waverly Street;Route 135;\"\";\"\";1702;Framingham;MA;US;3;Northeast;2;Domestic
06e10e0d0578a51a37a0f56fdcc186b1cf49ce2302da1a7b1076106bde5f019a;10007253;"";"";"";"";"";"";"";"";5;International;1;International
53d19fdb10c9eb4eab33e6821739f7508516b9aa73dcf8938da26048520ed67e;10025037;725 North Twin Oaks Valley Road;\"\";\"\";\"\";92069;San Marcos;CA;US;1;Western;2;Domestic
953c28227852e4235db408987b1616eee0c54a16bd1c6b70761d9f624e35e0ea;10020445;PO Box 80;\"\";\"\";\"\";57709;Rapid City;SD;US;4;Central;2;Domestic
a01e40daa72ac032995f302023675797174234a3e82fe7a08b38f19dd07b02e3;10005236;"";"";"";"";"";"";"";"";5;International;1;International
3b3f1042de6ca696fc743c0dad834637901a65584d0792849b10c1250de75b39;10010897;PO Box 588;\"\";\"\";\"\";37188;Whitehouse;TN;US;2;Southern;2;Domestic
f243f552ea70bd46339f3b09305918a9472fbe468b03fb9feff51c386ad431f9;10020446;Worldwide Purchasing;1999 Center Point Parkway;Mail Code 483-550-200;\"\";48341;Pontiac;MI;US;4;Central;2;Domestic
a06a1b4ead4189ef5bbdfa74488e6bedb3a8bae112e4ec902b6ec80b1073f389;10027560;3356 Kermit Highway;\"\";\"\";\"\";79764;Odessa;TX;US;2;Southern;2;Domestic
89ce4872c9185ad637162b1c831e3830fa2588ddc2ec062dcdb07f63bf01b248;10007566;2106 South Riverside Road;\"\";\"\";\"\";64507-9799;St Joseph;MO;US;4;Central;2;Domestic
de38c14e4f3d04491a08af7d9d9795d4f9bfb30d78ff59fc80a451fe73f89d81;10002144;"";"";"";"";"";"";"";"";5;International;1;International
7cb94fa724201f9cc24ff4e4b251e05958d72031bc7267006b1e3446da0fee73;10025508;1809 Main Street;\"\";\"\";\"\";E1E 1H5;Moncton;NB;CA;0;Canada;1;International
1e5cca7036af5dc8e8953dd6481c36fc1ebb459eb6a1ef8c8b791520ed1fcd72;10010865;"";"";"";"";"";"";"";"";5;International;1;International
2b2ca8dfe848f6f57d42a6311aa377a70bd7824853d6d472d549e1a58352ebe3;10024704;"";"";"";"";"";"";"";"";5;International;1;International
04cee996be433abbe54006dd727e46ceeccc4d73f98911094b77fc661dc140fa;10025285;2401 East 31st Street;PO Box 72638;\"\";\"\";37407;Chattanooga;TN;US;2;Southern;2;Domestic
3dc72aba243e787df481a13d734c383e1176e21eb7fae0615785135e4c34d35a;10016548;4700 Rangeline Road;\"\";\"\";\"\";36619;Mobile;AL;US;2;Southern;2;Domestic
331373e5a24a6706dd747ad48c82654fdfc1e9a33acd7af1c0d8eaae3bd0acc1;10024003;Attention:  Accounts Payable;5500 East Second Street 2nd Floor;\"\";\"\";94510-1020;Benicia;CA;US;1;Western;2;Domestic
23d9b425d9459f06e6f7a93d7cfe3771a4fd2d1b41671787fbd0dae647457a8b;10025560;125 Hampton Ct.;\"\";\"\";\"\";28032;Cramerton;NC;US;2;Southern;2;Domestic
121ce216d88a93241d91394f4d983bab48100a5ffc6526c97da2f27099cefa6c;10017852;"";"";"";"";"";"";"";"";5;International;1;International
6a0b21e31de34b2e7fee7dec83ed6ba4e55d04bcd703782ee99b4583f16a5a31;10009672;Attention: Accounts Payable;PO Box 21502;\"\";\"\";85036;Phoenix;AZ;US;1;Western;2;Domestic
1032628919052b461c651bc8dd2b74d8fa61786d86f9e5d088e301893e7615f8;10023489;3248 Auburn Boulevard;\"\";\"\";\"\";95821;Sacramento;CA;US;1;Western;2;Domestic
ec48f607253388902fd50036a46b7e21a736c3cbc596c741f47fec11da97f287;10018352;"";"";"";"";"";"";"";"";5;International;1;International
7a1990eff89c2b60b0b80eaacbdc28a67d874c11b50030a595952885df679978;10019420;PO Box 880 PC-112;\"\";\"\";\"\";\"\";Ruwi;"";IR;5;International;1;International
a41a6677ba2a2944069a2d4736901b01891e1d90d3d44bbf6c97268b4086a260;10014059;"";"";"";"";"";"";"";"";5;International;1;International
d78c901f50ae1902249da14d9e33819d10fc5feeacc5881e904d5e72848805e6;10023793;PO Box 249;\"\";\"\";\"\";70744;Holden;LA;US;2;Southern;2;Domestic
c8854c5e5e5f11f3b16a30e29a43314d00d6bc18c8ec3ceee8c9cdafe74a3e74;10024262;124 Hegenberger Loop;\"\";\"\";\"\";94621;Oakland;CA;US;1;Western;2;Domestic
a2ba19eb94a0be8475f847d22a00ed8a8ba8f0fb2ef29f4a6a895a115d2135fe;10018867;2400 R E O Drive;\"\";\"\";\"\";48507;Flint;MI;US;4;Central;2;Domestic
e5fa70149257786cf0f7329a312f90cac2faf2fdc056e1ea22511f3e55dfdebf;10021297;"";"";"";"";"";"";"";"";5;International;1;International
a45ef836e5a9f1fd14881964bc0e325847a64215b61563ae2f76a488dc083f24;10023757;"";"";"";"";"";"";"";"";5;International;1;International
2f8243fec7d25c1a998a73f66d9452e978fb28acd1a297468c9e5beaf5166cb7;10021977;Attention  Accounts Payable Department;PO Box 12990;\"\";\"\";66282-2990;Overland Park;KS;US;4;Central;2;Domestic
368e533a428fb3fa3a11629d661395869a7ae616807f4c53f76f30f80db6b1a0;10019105;6029 Mechanicsville Pike;\"\";\"\";\"\";23111;Mechanicsville;VA;US;3;Northeast;2;Domestic
4db3cb0dc86f217607869ab536bbccae827b66b564e3ec6b1918dea47979970f;10025814;5300 Glenmont Drive;\"\";\"\";\"\";77081;Houston;TX;US;2;Southern;2;Domestic
c9dfec21ad79d4d2f825ced06ab6eb0ddd3b4e3db6bf855703d07ec088ea5212;10012234;PO Box 4658;\"\";\"\";\"\";94540;Hayward;CA;US;1;Western;2;Domestic
1d838de1e0705d700146432eeee4aa68f0df28f41d5f8b80624d6e040dde1ee9;10025036;1920 East Front Street;\"\";\"\";\"\";64139-1538;Kansas City;MO;US;4;Central;2;Domestic
4e5dfe5ca21f33d50d4f8a78781c48a582f44d719e6ca4a4a67f72d634d6d7f5;10018885;128 So. 2nd Avenue;\"\";\"\";\"\";83201;Pocatello;ID;US;1;Western;2;Domestic
b56fec6de1a60d2033437d6c064250abe24f71a585dd9ac3bb9394916469bdc9;10019942;299 East Country Road 300 South;\"\";\"\";\"\";47362;New Castle;IN;US;4;Central;2;Domestic
e2c0bcfc839e37657a1b7bd7ec6bd8c62e8e844cdf5ff7a7ccad896238ca6a93;10026348;PO Box 220;\"\";\"\";\"\";27302;Mebane;NC;US;2;Southern;2;Domestic
f13aa396b97212b4e61c57f2b0393da4b0dab1da58e01ec2e2bcaf6731331cb8;10025299;6260 - Place Northcrest Suite 305;\"\";\"\";\"\";H3S 2T4;Montreal;QU;CA;0;Canada;1;International
463f04fff669cb0863974ba6b77cff5ed10360f4165486b9e804fd0a11d7fc22;10022201;Av Blandin Chacao;\"\";\"\";\"\";\"\";Carcas;"";UK;5;International;1;International
3fe62226e8eb32093182a1943b1985046ab4d387516fe0fb2cb5d47f39234af0;10016045;1051 West 7th Street;Building # 2;\"\";\"\";53566;Monroe;WI;US;4;Central;2;Domestic
d070a27cd9ccf60804b0de23d27ca4cdae05a8e9373ceb406f9c868e64a4f230;10013011;Vagnhofda 23;\"\";\"\";\"\";\"\";112 Reyjavik;"";AU;5;International;1;International
